54684478.86019575,5.624219159006927e-15
71510354.67357491,1.1431058987876163e-14
100000000,9.035189519292037e-15
149539967.37237003,3.2508034064214067e-15
273459618.68756056,1.4820306665776757e-15
408931424.5619855,5.768975093984569e-16
534755598.24496067,3.327471522630039e-16
914460705.5481172,1.9207106893403273e-16
1118262314.3008149,6.90663413778115e-17
1912288432.8458207,2.4859125782352346e-17
87447535174092,4.90697720303318e-18
100000000000000,7.27646044074488e-18
209116523131480.53,6.73976766577197e-18
408931424561985.5,3.891871505116502e-18
799673347137436.4,2.8460083043417064e-18
1367484240709793.5,2.634583539640411e-18
106936561046730880,5.0073735488717364e-18
292428312075978240,8.053467417820114e-18
611515918865361000,1.1962883247826418e-17
1278780827926768400,2.0800074518895932e-17
2044935487379735800,2.082791302960229e-17
2859635498543234600,1.7810847719164793e-17
5592072786195187000,9.506269530306522e-18
15292060917860325000,4.338848556472957e-18
39105064784322150000,1.5634780073274658e-18
87447535174092000000,8.348015967799268e-19
195551943212480070000,3.007008076978699e-19
611515918865361100000,9.262426038946453e-20
1.5637767696795317e+21,3.084991727644009e-20
5.229336656666487e+21,1.3022047636593998e-20
1.0226069449233767e+22,1.2059270925397298e-20
3.6568470503959248e+22,4.020362432989659e-21
9.351338683530358e+22,1.984881700650218e-21
1.9555194321247845e+23,9.052469563064232e-22
5.347555982449629e+23,6.626125336190884e-22
2.6741420058324406e+24,3.277622066135114e-22
8.362383819915466e+24,2.2183464610081755e-22
2.1384400885248196e+25,1.3869566887792029e-22
