261323167785332.88,9.060305822453713e-25
265040891348920.53,6.105402296585563e-25
265040891348920.53,3.852248420036875e-25
272635761911312.75,2.430604433384491e-25
276514424507225.34,1.5848931924611628e-25
284438074522430.06,9.676410537094813e-26
300973048624306.2,6.963974029624528e-26
341776604874741.6,5.352681822847271e-26
410673739216629.8,5.179474679231351e-26
537107664391907.75,5.531681197617375e-26
673318983177938.5,5.531681197617375e-26
753877208049961.6,5.531681197617375e-26
820560164264593,6.520572293428811e-26
868261025297092.6,8.208914159638463e-26
958506565511897.6,1.0334410638805856e-25
1014226536418843.1,1.344532884299798e-25
1088453338955706,1.8682223847711017e-25
1236017272819738.8,2.430604433384491e-25
1403586763006759.2,2.511886431509654e-25
